Facebook_page_id , Facebook_page_name , Facebook_category, Internal_use
5866633895 , metal-injection , community/music , facebook
5867843575 , journey , celebrities/musician , facebook
58736997707 , marco-rubio , society/politics , facebook
58758548787 , james-allen-rings , brands/fashion/jewelry , facebook
58882654361 , outer-banks-brindley-beach , brands/travel , facebook
5890187327 , quiktrip , brands/retail-food , facebook
58964945891 , cirrus-aircraft , brands/airlines , facebook
590040054359088 , the-registry-collection , brands/travel , facebook
59109969606 , wbff-fox-45 , media/tv-channels , facebook
591637937534154 , rob-van-dam , celebrities/sport-star , facebook
5916438291 , jack-johnson , celebrities/singer , facebook
5922927830 , trace-adkins , celebrities/singer , facebook
59306617060 , good-morning-america , entertainment/broadcast-show , facebook
593080460708226 , corelle , brands/home-living/utensils , facebook
59318870874 , ray-j , celebrities/singer , facebook
59346217925 , kawasaki-usa , brands/auto , facebook
5943153747 , weeds , entertainment/broadcast-show , facebook
5943727453 , american-humane , society/ngo , facebook
5952252286 , the-offspring , celebrities/musician , facebook
5953837487 , trulia , brands/services/housing , facebook
5956341397 , p-nk , celebrities/singer , facebook
595674843866243 , pedialyte , brands/beverages/soft-drink , facebook
59662270522 , jl-audio , brands/electronics/audio , facebook
59672943648 , survivor , entertainment/broadcast-show , facebook
5980403598 , far-east-movement , celebrities/musician , facebook
5991618586 , faith-hill , celebrities/musician , facebook
5991693871 , the-wire , entertainment/broadcast-show , facebook
599510946726357 , loews-portofino-bay-hotel-at-universal-orlando , brands/accommodation , facebook
59956458042 , kalahari-resorts , brands/services/wellness , facebook
6002796793 , alanis-morissette , celebrities/musician , facebook
60059500328 , sog-knives-tools , brands/sporting-goods , facebook
60072986984 , full-sail-brewing-company , brands/alcohol/beer , facebook
6007352619 , new-belgium-brewing , brands/alcohol/beer , facebook
6020882687 , the-rainforest-site , society/ngo , facebook
60220211207 , gaylord-national-resort-convention-center , brands/accommodation , facebook
6028461107 , moby , celebrities/singer , facebook
60290728361 , the-brown-palace-hotel-and-spa-autograph-collection , brands/accommodation , facebook
60325221798 , crowne-plaza-times-square-manhattan , brands/accommodation , facebook
603730309652930 , chase , brands/finance/bank , facebook
60404144641 , the-standard-downtown-la , brands/accommodation , facebook
6040643660 , harperteen , entertainment/books , facebook
6053772414 , pizza-hut , brands/retail-food , ACSIbrands
60583750800 , people-s-choice-awards , entertainment/event , facebook
6067784583 , carnival-cruise-line , brands/travel , facebook
60686173217 , kroger , brands/retail/hypermarkets-supermarkets , ACSIbrands
6070248875 , kenny-chesney , celebrities/singer , facebook
60771327316 , sentry-pet-care , brands/household-goods/pets , facebook
60772646764 , nylon , media/magazines-journals , facebook
60774464809 , us-postal-service , brands/services/mail-shipping , ACSIbrands
608609425821991 , eli-lilly-and-company , brands/healthcare , facebook
6087073417 , panic-at-the-disco , celebrities/musician , facebook
60920342656 , gurney-s-montauk-resort-seawater-spa , brands/accommodation , facebook
6092929747 , the-office , entertainment/broadcast-show , facebook
60972098632 , tim-burton-official-page , celebrities/artist , facebook
60987623733 , abc-7-news-wjla , media/tv-channels , facebook
61011643972 , kaskade , celebrities/musician , facebook
61046571146 , neff-headwear , brands/sporting-goods , facebook
6105043609 , relic-entertainment , brands/software/game-developer , facebook
610513145663219 , estrella-damm , brands/alcohol/beer , facebook
6110600892 , plain-white-t-s , celebrities/musician , facebook
6112767863 , montgomery-gentry , celebrities/musician , facebook
61205706958 , cheech-and-chong , celebrities/actor , facebook
6126058365 , the-hunger-site , society/ngo , facebook
6127267798 , darius-rucker , celebrities/musician , facebook
6129582942 , minnesota-gophers , sport/sport-club , facebook
6133443836 , beavis-and-butt-head , entertainment/broadcast-show , facebook
61341481127 , the-verandah-resort-and-spa , brands/accommodation , facebook
61345743228 , strikeforce , sport/sport-organization , facebook
6135205697 , jason-mraz , celebrities/singer , facebook
61452918134 , hyatt-regency-grand-cypress , brands/accommodation , facebook
61468073073 , legendary-whitetails , brands/sporting-goods , facebook
6148469778 , mario , celebrities/musician , facebook
61490642668 , san-jose-sharks , sport/sport-club , facebook
61492326613 , discount-dance-supply , brands/retail/fashion-retailers , facebook
6150737950 , third-day , celebrities/musician , facebook
61511025427 , taste-of-home , media/magazines-journals , facebook
61539048747 , real-housewives-of-new-jersey , entertainment/broadcast-show , facebook
61564032627 , blackberry-farm , brands/accommodation , facebook
61588827944 , sanaa-lathan , celebrities/actor , facebook
616123971750197 , miami-international-airport-mia , brands/travel , facebook
61614240588 , jeffree-star-cosmetics , entertainment/online-show , facebook
61619346750 , chaka-khan , celebrities/singer , facebook
6162457765 , mariah-carey , celebrities/singer , facebook
61630257716 , gobearcats , sport/sport-club , facebook
61652252465 , nhl , sport/sport-organization , facebook
6169711698 , studentuniverse , brands/travel , facebook
61698633950 , upper-deck , brands/home-living/toys-games , facebook
6174621106 , kings-of-leon , celebrities/musician , facebook
61768923495 , 48-hours , entertainment/broadcast-show , facebook
6179724269 , military-com , community/political , facebook
6181619439 , the-denver-post , media/daily-news , facebook
6185812851 , american-express , brands/finance/payment , facebook
6193822146 , psych , entertainment/broadcast-show , facebook
6193904573 , smithsonian , place/cultural-center , facebook
61939193141 , ann-taylor , brands/fashion/clothing , facebook
61962206049 , hallmark-channel-usa , media/tv-channels , facebook
61981996054 , usa-softball , sport/sport-organization , facebook
61985745764 , loews-hotels , brands/accommodation , facebook
620197191364288 , holiday-inn-resort-jekyll-island , brands/accommodation , facebook
62025672312 , sommore , celebrities/actor , facebook
62065077739 , overheard-in-the-newsroom , community/hobbies , facebook
62110391402 , charles-and-allie , entertainment/online-show , facebook
6217682005 , hiphopdx-com , community/music , facebook
62244549659 , mirror-lake-inn-resort-spa , brands/accommodation , facebook
6224991678 , switchfoot , celebrities/musician , facebook
6233046685 , ron-paul , society/politics , facebook
62437291716 , windstar-cruises , brands/travel , facebook
6248267085 , nickelback , celebrities/musician , facebook
6250307292 , washington-post , media/daily-news , facebook
62507427296 , bill-maher , celebrities/actor , facebook
62517166836 , rustic-pathways , brands/travel , facebook
6266829799 , sherrod-brown , society/politics , facebook
6277539801 , cafemom , community/life-style , facebook
6288214291 , major-league-gaming , sport/sport-organization , facebook
62919767123 , quark-expeditions , brands/travel , facebook
6295077515 , sugarland , celebrities/musician , facebook
6296252634 , the-metropolitan-museum-of-art-new-york , place/cultural-center , facebook
6299270457 , daughtry , celebrities/musician , facebook
63002536261 , john-thune , society/politics , facebook
6313328302 , gza , celebrities/singer , facebook
63224190085 , passion-pit , celebrities/musician , facebook
63294986181 , parents , media/magazines-journals , facebook
6329881653 , chris-brown , celebrities/singer , facebook
6338692612 , j-14-magazine , media/magazines-journals , facebook
63414892291 , palmetto-bluff , brands/accommodation , facebook
63422544840 , halo-pets , brands/household-goods/pets , facebook
63462411608 , layla-grayce , brands/ecommerce/e-shop , facebook
6348567690 , omarion , celebrities/musician , facebook
63564314363 , wsyx-abc-6 , media/tv-channels , facebook
6358122812 , coheed-and-cambria , celebrities/musician , facebook
63630623610 , j-p-cycles , brands/auto , facebook
63704168135 , campsaver-com , brands/sporting-goods , facebook
63792041537 , silversea-cruises , brands/travel , facebook
63811549237 , the-obama-white-house , society/governmental , facebook
63889783480 , funimation , entertainment/film-music-industry/production-companies , facebook
63897508326 , blue-bunny-ice-cream , brands/fmcg-food/confectionery , facebook
6391689884 , clinique , brands/beauty , facebook
63918407812 , world-s-dumbest , entertainment/broadcast-show , facebook
6394861658 , grateful-dead , celebrities/musician , facebook
6399067073 , thinkgeek , brands/ecommerce/e-shop , facebook
64067037679 , expedia , brands/ecommerce/travel-booking , ACSIbrands
64068530202 , buckle , brands/retail/fashion-retailers , facebook
64075031411 , kiss , celebrities/musician , facebook
64093650233 , lloyd-banks , celebrities/singer , facebook
6415897870 , laila-ali , celebrities/sport-star , facebook
6416633586 , no-doubt , celebrities/musician , facebook
64172538654 , victory-beer , brands/alcohol/beer , facebook
64205041409 , nhra , sport/sport-organization , facebook
64212309472 , big-brother , entertainment/broadcast-show , facebook
6422223812 , and1-basketball , brands/sporting-goods , facebook
64263459777 , lance-armstrong , celebrities/sport-star , facebook
64266725751 , boston-massachusetts , place/city , facebook
64375656775 , the-standard-hollywood , brands/accommodation , facebook
643862228975755 , san-pellegrino-fruit-beverages , brands/beverages/soft-drink , facebook
64386671720 , kenny-powers-of-eastbound-down , entertainment/broadcast-show , facebook
6451869171 , drum-corps-international , society/ngo , facebook
6460713406 , sex-and-the-city-2 , entertainment/film-music-industry/movies , facebook
64617721560 , the-steel-curtain , community/sport-interest , facebook
64637653943 , lebron-james , celebrities/sport-star , facebook
6465493908 , a-e-investigates-the-first-48 , entertainment/broadcast-show , facebook
6467276946 , hannah-montana , entertainment/fictional-character , facebook
64704837071 , pamela-anderson , celebrities/actor , facebook
64758072831 , southeastern-conference , sport/sport-organization , facebook
6478112671 , slipknot , celebrities/musician , facebook
64835034103 , universoul-circus , entertainment/event , facebook
6483988719 , skillet-music , celebrities/musician , facebook
6491828674 , pbs-newshour , entertainment/broadcast-show , facebook
6493768163 , sonesta-hotels , brands/accommodation , facebook
65095267677 , david-spade , celebrities/actor , facebook
65189676254 , lindblad-expeditions , brands/travel , facebook
65217182024 , owl-city , celebrities/musician , facebook
6521822915 , despierta-america , entertainment/broadcast-show , facebook
65266688931 , hotel-del-coronado , brands/accommodation , facebook
6527658217 , dennis-kucinich , society/politics , facebook
6540321386 , rhymesayers , entertainment/film-music-industry/production-companies , facebook
65461877454 , godsmack , celebrities/musician , facebook
6548949230 , christine-gambito-happyslip , celebrities/actor , facebook
6558867050 , alicia-keys , celebrities/singer , facebook
6564142497 , usher , celebrities/singer , facebook
65646572251 , president-bill-clinton , society/politics , facebook
6568083986 , run-dmc , celebrities/musician , facebook
6571279986 , ciara , celebrities/singer , facebook
65780637914 , baby-bash , celebrities/singer , facebook
6578860909 , dave-matthews-band , celebrities/musician , facebook
65805906945 , ocean-city-md-tourism , place/city , facebook
65876008947 , jw-marriott-desert-springs-resort-spa , brands/accommodation , facebook
65903791163 , canyon-ranch , brands/travel , facebook
65907730714 , sgt-grit-marine-specialties , brands/ecommerce/e-shop , facebook
65920772679 , maria-sharapova , celebrities/sport-star , facebook
65962293904 , apple-vacations , brands/travel , facebook
659667957438906 , wyndham-vacation-rentals-gatlinburg-pigeon-forge , brands/services/transportation , facebook
65995124810 , jclu-forever , community/religion , facebook
66052390385 , karen-kingsbury , celebrities/writer , facebook
66071290947 , aqua-lung , brands/sporting-goods , facebook
6611987594 , lady-antebellum , celebrities/musician , facebook
66171977613 , crystal-cruises , brands/travel , facebook
66335164272 , zegrahm-expeditions , brands/travel , facebook
6639618181 , 3-doors-down , celebrities/musician , facebook
664083850312780 , black-scout-survival , brands/sporting-goods , facebook
66435815451 , anne-rice , celebrities/writer , facebook
6651543066 , cnn-business , media/magazines-journals , facebook
66535347833 , american-holidays , brands/travel , facebook
66548755299 , rosario-dawson , celebrities/actor , facebook
6662774772 , carolina-hurricanes , sport/sport-club , facebook
6666752426 , la-sportiva-n-a , brands/sporting-goods , facebook
66695245045 , cold-case , entertainment/broadcast-show , facebook
66713283724 , oceania-cruises , brands/travel , facebook
6676132597 , ride-snowboards , brands/sporting-goods , facebook
66793392682 , jared-leto , celebrities/singer , facebook
6683731553 , erykah-badu , celebrities/musician , facebook
66984436254 , the-broadmoor , brands/accommodation , facebook
6708101101 , jim-beam , brands/alcohol/spirits , facebook
6721374979 , optics-planet , brands/ecommerce/e-shop , facebook
6726182861 , mike-pence , society/politics , facebook
673494482726253 , endeavor-air , brands/airlines , facebook
6751601388 , t-pain , celebrities/singer , facebook
67553578396 , the-standard-spa-miami-beach , brands/accommodation , facebook
6756153498 , mike-bloomberg , society/politics , facebook
67801524608 , nbc-7-san-diego , media/tv-channels , facebook
6786218419 , nelly , celebrities/singer , facebook
6787673606 , roy-orbison , celebrities/musician , facebook
6790503875 , zales , brands/fashion/jewelry , facebook
67913249082 , hyatt-regency-maui-resort-spa , brands/accommodation , facebook
6791933097 , brad-paisley , celebrities/singer , facebook
67930989920 , rocky-mountaineer , brands/travel , facebook
67933909500 , arizona-athletics , sport/sport-club , facebook
67985126744 , adult-swim , media/tv-channels , facebook
6798562721 , breaking-bad , entertainment/broadcast-show , facebook
67997232685 , foot-locker , brands/retail/fashion-retailers , facebook
6799988759 , dixie-chicks , celebrities/musician , facebook
68005348834 , new-orleans-marriott , brands/accommodation , facebook
68054293985 , tumi , brands/fashion/accessories , facebook
6806028948 , southwest-airlines , brands/airlines , ACSIbrands
680699645312573 , fuerza-armada , society/governmental , facebook
6811664619 , nikon , brands/electronics/camera , facebook
6812879574 , josh-turner , celebrities/musician , facebook
6815841748 , barack-obama , society/politics , facebook
6816136895 , trivium , celebrities/musician , facebook
6820348410 , kirsten-gillibrand , society/politics , facebook
68214491105 , spirit-of-philadelphia , brands/travel , facebook
68330842400 , sam-cooke , celebrities/singer , facebook
68426413651 , to-save-a-life , entertainment/broadcast-show , facebook
6845141683 , ashley-tisdale , celebrities/actor , facebook
68471055646 , grey-s-anatomy , entertainment/broadcast-show , facebook
68491249493 , smartertravel , brands/travel , facebook
6851405967 , credo-mobile , brands/telecom , facebook
68531173851 , charlie-wilson , celebrities/musician , facebook
6857074038 , american-eagle , brands/fashion/clothing , facebook
6863600905 , george-strait , celebrities/singer , facebook
68680511262 , nfl , sport/sport-organization , facebook
6871006677 , death-cab-for-cutie , celebrities/musician , facebook
68771922854 , essence , media/magazines-journals , facebook
68804086546 , ecoventura-galapagos , brands/travel , facebook
6883542487 , marvel , media/media-house , facebook
6885814958 , lil-wayne , celebrities/singer , facebook
6898166798 , mall-of-america , place/shopping-center , facebook
69025400418 , kobe-bryant , celebrities/sport-star , facebook
69131057600 , hotel-valley-ho , brands/accommodation , facebook
691831030893973 , clean-cause , brands/alcohol/spirits , facebook
69279141293 , armada-skis , brands/sporting-goods , facebook
6929942105 , lids , brands/retail/fashion-retailers , facebook
6934857868 , mike-huckabee , society/politics , facebook
69478063275 , zachary-quinto , celebrities/actor , facebook
69494492847 , sunset , media/magazines-journals , facebook
6949921572 , mint , brands/software/programs , facebook
6969468687 , jewel , celebrities/singer , facebook
6976800919 , cold-stone-creamery , brands/retail-food , facebook
6979393237 , dunkin , brands/retail-food , ACSIbrands
69813760388 , sean-hannity , celebrities/broadcast-star , facebook
6983887641 , lynyrd-skynyrd , celebrities/musician , facebook
69843969398 , motionless-in-white , celebrities/musician , facebook
6985046929 , kevin-smith , celebrities/actor , facebook
69914998359 , letters-to-god , entertainment/film-music-industry/movies , facebook
6997803635 , redfin , brands/services/housing , facebook
69983322463 , ted-cruz , society/politics , facebook
7003656077 , american-airlines , brands/airlines , ACSIbrands
70086073488 , alison-sweeney , celebrities/actor , facebook
70099431528 , scentblocker , brands/sporting-goods , facebook
7010901522 , fox6-news-milwaukee , media/tv-channels , facebook
7011874893 , widmer-brothers-brewing , brands/alcohol/beer , facebook
702317053131576 , duke-energy , brands/industrial , ACSIbrands
70358446004 , weird-al-yankovic , celebrities/musician , facebook
7045321974 , jeremy-camp , celebrities/musician , facebook
70578248702 , foundation-skateboards , brands/sporting-goods , facebook
70584728588 , transworld-snowboarding , media/sports-media , facebook
7063311079 , ingrid-michaelson , celebrities/singer , facebook
70659199626 , transworld-skateboarding , media/sports-media , facebook
70663843928 , ownage-pranks , entertainment/online-show , facebook
70721316501 , brasada-ranch , brands/accommodation , facebook
7077500831 , kutless , celebrities/musician , facebook
70884629736 , palm-island-resort-spa-the-grenadines , brands/accommodation , facebook
7091561785 , evanescence , celebrities/musician , facebook
7103524892 , trx-training , brands/sporting-goods , facebook
71064970818 , the-phoenician-a-luxury-collection-resort-scottsdale , brands/accommodation , facebook
71068785609 , skinnygirl-cocktails , brands/alcohol/spirits , facebook
71196565222 , lewis-black , celebrities/actor , facebook
71248814725 , shane-dawson , celebrities/actor , facebook
7126051465 , katy-perry , celebrities/singer , facebook
7126906881 , jtv , media/tv-channels , facebook
7129388593 , zillow , brands/services/housing , facebook
7133041750 , pacsun , brands/retail/fashion-retailers , facebook
7136682815 , pierce-the-veil , celebrities/musician , facebook
71394952964 , msn-money , media/daily-news , facebook
7148723514 , sundance-film-festival , entertainment/event , facebook
71519223752 , hyundai , brands/auto , facebook
7154443676 , little-big-town , celebrities/musician , facebook
71553655173 , national-naval-aviation-museum , place/cultural-center , facebook
71671905072 , green-bay-packers , sport/sport-club , facebook
7172307686 , zappos-com , brands/ecommerce/e-shop , facebook
71739451327 , ring-of-honor-wrestling , entertainment/broadcast-show , facebook
7175346442 , wwe , sport/sport-organization , facebook
7178551770 , dwight-yoakam , celebrities/singer , facebook
7187318041 , the-lonely-island , celebrities/musician , facebook
7191206138 , aspca , society/ngo , facebook
71916016074 , triumph-united , brands/sporting-goods , facebook
7192716362 , amnesty-international-usa , society/ngo , facebook
71979030160 , tennessee-athletics , society/education , facebook
72092591211 , fbi-federal-bureau-of-investigation , society/governmental , facebook
72100221443 , sherrilyn-kenyon , celebrities/writer , facebook
721422867894158 , recargas-multicomm , brands/telecom , facebook
72167857773 , full-tilt-boots , brands/sporting-goods , facebook
7218745779 , fall-out-boy , celebrities/musician , facebook
7220821999 , bon-jovi , celebrities/musician , facebook
72274029346 , wear-abc-3-news-pensacola , media/tv-channels , facebook
72595069068 , ride-bmx , media/sports-media , facebook
726850807501687 , iberostar-berkeley , brands/accommodation , facebook
72748492730 , charlotte-russe , brands/retail/fashion-retailers , facebook
72817416193 , cake-boss , entertainment/broadcast-show , facebook
72844837637 , sanctuary-beach-resort , brands/accommodation , facebook
7284978791 , elvis-presley , celebrities/musician , facebook
7290301030 , luke-bryan , celebrities/singer , facebook
7292863341 , boost-mobile , brands/telecom , facebook
72935638614 , motel-6 , brands/accommodation , ACSIbrands
7299612641 , sick-puppies , celebrities/musician , facebook
7301722641 , the-smashing-pumpkins , celebrities/musician , facebook
7304496002 , paranormal-state-on-a-e , entertainment/broadcast-show , facebook
73064394772 , nurse-jackie , entertainment/broadcast-show , facebook
73107530966 , eddie-griffin , celebrities/actor , facebook
7312710819 , escape-the-fate , celebrities/musician , facebook
7318341580 , killswitch-engage , celebrities/musician , facebook
73232503030 , transworld-motocross , media/sports-media , facebook
7328265549 , john-boehner , society/politics , facebook
7330647362 , blessthefall , celebrities/musician , facebook
73471584706 , dean-koontz , celebrities/writer , facebook
73649733236 , ford-warriors-in-pink , society/csr , facebook
73846083922 , sun-mountain-sports , brands/sporting-goods , facebook
73949382289 , wztv-fox-17-news-nashville , media/tv-channels , facebook
73993514374 , frederick-s-of-hollywood , brands/fashion/clothing , facebook
7401700249 , bruce-springsteen , celebrities/musician , facebook
74057748781 , old-edwards-inn-and-spa , brands/accommodation , facebook
742775312480514 , unstopables , brands/household-goods/chemicals , facebook
74281347822 , u-s-navy , society/governmental , facebook
74438394785 , intercontinental-chicago-magnificent-mile , brands/accommodation , facebook
74446849561 , embassy-suites-by-hilton , brands/accommodation , facebook
74504773843 , rugrats , entertainment/broadcast-show , facebook
74504778787 , dwight-howard , celebrities/sport-star , facebook
746258258778592 , vitchelo-products , brands/sporting-goods , facebook
74638360984 , the-ritz-carlton-hotel-company , brands/accommodation , facebook
74671163356 , smithsonian-channel , media/tv-channels , facebook
746883885327396 , reebok , brands/sporting-goods , facebook
74864434708 , gonzaga-bulldogs , sport/sport-club , facebook
74947776908 , orlando-magic , sport/sport-club , facebook
75172871799 , texas-a-m-athletics , sport/sport-club , facebook
75196360736 , luther-vandross , celebrities/singer , facebook
75223102189 , abby-wambach , celebrities/sport-star , facebook
7524752958 , monk , entertainment/broadcast-show , facebook
75315397448 , hyatt-regency-chicago , brands/accommodation , facebook
75422347025 , kirk-franklin , celebrities/musician , facebook
75426880393 , kokatat , brands/sporting-goods , facebook
75427401189 , rob-dyrdek , celebrities/sport-star , facebook
7550279682 , paul-triple-h-levesque , celebrities/sport-star , facebook
75540539408 , michael-waddell-s-bone-collector , entertainment/broadcast-show , facebook
7558064577 , stone-sour , celebrities/musician , facebook
75606146031 , montage-laguna-beach , brands/accommodation , facebook
75634335288 , coushatta-casino-resort , brands/accommodation , facebook
756537767724336 , build-at-home , brands/sporting-goods , facebook
7567021330 , philip-anselmo , celebrities/musician , facebook
75681651558 , talbots , brands/retail/fashion-retailers , facebook
75755694423 , john-cornyn , society/politics , facebook
75831650585 , fox-13-news , media/tv-channels , facebook
75871914194 , tori-spelling , celebrities/actor , facebook
75963552383 , the-wendy-williams-show , entertainment/broadcast-show , facebook
76053353471 , live-with-kelly-and-ryan , entertainment/broadcast-show , facebook
7606381190 , amy-klobuchar , society/politics , facebook
76090440840 , kingdom-hearts , entertainment/computer-game , facebook
7609659629 , the-bad-girls-club , entertainment/broadcast-show , facebook
7609814137 , john-mellencamp , celebrities/musician , facebook
76119494152 , kellie-rasberry , celebrities/broadcast-star , facebook
76174813388 , blondie , celebrities/musician , facebook
7630819107 , colbie-caillat , celebrities/musician , facebook
76338355282 , janet-jackson , celebrities/singer , facebook
7634692510 , cage-the-elephant , celebrities/musician , facebook
76378187097 , kron-4-news , media/tv-channels , facebook
7640348500 , solomon-r-guggenheim-museum , place/cultural-center , facebook
76424239553 , liberty-mutual-insurance , brands/finance/insurance , facebook
76425741753 , intercontinental-miami , brands/accommodation , facebook
76467487321 , mauna-lani-auberge-resorts-collection , brands/accommodation , facebook
7647794001 , social-distortion , celebrities/musician , facebook
7658849357 , michele-bachmann , society/politics , facebook
7659317484 , pearl-jam , celebrities/musician , facebook
76613428183 , community , entertainment/broadcast-show , facebook
76778137323 , rachael-ray-show , entertainment/broadcast-show , facebook
7677942180 , dream-theater , celebrities/musician , facebook
76891161133 , airsoft-gi , brands/retail/sporting-goods-retailers , facebook
76903097742 , eastbay , brands/ecommerce/e-shop , facebook
76912204678 , ball-corporation , brands/industrial , facebook
7692246402 , wisconsin-badgers , sport/sport-club , facebook
76964932590 , richard-childress-racing , sport/sport-club , facebook
76999561279 , balanced-body-inc , brands/sporting-goods , facebook
77040856390 , dermstore , brands/ecommerce/e-shop , facebook
77068727411 , ycmc-by-shoe-city , brands/retail/fashion-retailers , facebook
7709052329 , megadeth , celebrities/musician , facebook
77241077755 , exchange , brands/ecommerce/e-shop , ACSIbrands
77269230718 , penn-state-nittany-lions , sport/sport-club , facebook
77306344732 , la-quinta-resort-club-a-waldorf-astoria-resort , brands/accommodation , facebook
7737305975 , chrysler , brands/auto , ACSIbrands
7737967572 , phillies-nation , community/sport-interest , facebook
774308335912830 , huk-gear , brands/sporting-goods , facebook
77471407838 , hilton-sandestin-beach-golf-resort-spa , brands/accommodation , facebook
7750605107 , burn-notice , entertainment/broadcast-show , facebook
77525084517 , waldorf-astoria-new-york , brands/accommodation , facebook
7753384227 , geico , brands/finance/insurance , ACSIbrands
77554929335 , keywest-com , place/city , facebook
77590795932 , john-kasich , society/politics , facebook
77730698813 , panda-express , brands/retail-food , facebook
7774036261 , anthony-bourdain-no-reservations , entertainment/broadcast-show , facebook
77820033168 , modern-drummer-magazine , media/magazines-journals , facebook
7789159809 , mercyme-music , celebrities/musician , facebook
77922840249 , steve-nash , celebrities/sport-star , facebook
77931577211 , hyatt-regency-waikiki-beach-resort-and-spa , brands/accommodation , facebook
7805409939 , birdman , celebrities/singer , facebook
78129924748 , tastefully-simple-inc , brands/retail/hypermarkets-supermarkets , facebook
78143372410 , safeway , brands/retail/hypermarkets-supermarkets , ACSIbrands
7815319716 , delia-s , brands/retail/fashion-retailers , facebook
78237666707 , grand-hyatt-new-york , brands/accommodation , facebook
78430106147 , rosewood-hotels-resorts , brands/accommodation , facebook
78451717770 , adidas-golf , brands/sporting-goods , facebook
78458342904 , fontainebleau-miami-beach , brands/accommodation , facebook
7848740562 , rob-big , entertainment/broadcast-show , facebook
7849802252 , britt-nicole , celebrities/singer , facebook
7860876103 , joe-biden , society/politics , facebook
7863247773 , celebrating-the-life-of-fred-thompson , society/politics , facebook
78677647169 , viking , brands/electronics/appliance , facebook
78722009582 , new-jersey-devils , sport/sport-club , facebook
787568957930061 , nomad-outdoor , brands/sporting-goods , facebook
7882688577 , bizarre-foods , entertainment/broadcast-show , facebook
7886660434 , jennifer-hudson , celebrities/singer , facebook
7890746076 , keith-urban , celebrities/musician , facebook
7891635905 , bonnaroo-music-and-arts-festival , entertainment/event , facebook
79013326646 , verne-j-troyer , celebrities/actor , facebook
79028673959 , the-pretty-reckless , celebrities/musician , facebook
7903942215 , slightly-stoopid , celebrities/musician , facebook
79102700030 , rajon-rondo , celebrities/sport-star , facebook
7916037383 , disturbed , celebrities/musician , facebook
79250067942 , bushnell , brands/sporting-goods , facebook
7932537452 , tenth-avenue-north , celebrities/musician , facebook
7935724100 , the-bold-and-the-beautiful , entertainment/broadcast-show , facebook
79412962324 , neon-trees , celebrities/musician , facebook
79520777913 , i-love-my-dog-by-familyshare-com , community/hobbies , facebook
7959916687 , sundancetv , media/tv-channels , facebook
7961985974 , selena-gomez , celebrities/singer , facebook
79666771147 , kim-coles , celebrities/actor , facebook
79744602482 , parenthood , entertainment/broadcast-show , facebook
7976226799 , the-daily-show , entertainment/broadcast-show , facebook
7990899756 , trutv , media/tv-channels , facebook
7996074839 , flogging-molly , celebrities/musician , facebook
79979913992 , dwyane-wade , celebrities/sport-star , facebook
80010513232 , quantum-fishing , brands/sporting-goods , facebook
80018237219 , red-lobster , brands/retail-food , ACSIbrands
80156046275 , justin-boots , brands/fashion/clothing , facebook
8021824641 , stone-cold-steve-austin , celebrities/sport-star , facebook
80221381134 , wxyz-tv-channel-7 , media/tv-channels , facebook
8025798609 , duck-commander , brands/sporting-goods , facebook
8028997215 , seventeen , media/magazines-journals , facebook
80366224173 , hyatt-regency-lost-pines-resort-and-spa , brands/accommodation , facebook
80366657823 , the-jerry-springer-show , entertainment/broadcast-show , facebook
8047564797 , serj-tankian , celebrities/musician , facebook
80500707044 , kevin-hart , celebrities/actor , facebook
80585070417 , playbill , media/magazines-journals , facebook
80664589121 , tim-howard , celebrities/sport-star , facebook
80681742940 , jw-marriott-los-angeles-l-a-live , brands/accommodation , facebook
80793071818 , nate-robinson , celebrities/sport-star , facebook
80915298482 , los-angeles-department-of-water-power , brands/industrial , ACSIbrands
80985802712 , john-tesh , celebrities/singer , facebook
81014026374 , puma-golf , brands/sporting-goods , facebook
8103318119 , target , brands/retail/hypermarkets-supermarkets , ACSIbrands
81047795057 , travel-impressions , brands/travel , facebook
8114408366 , saved-by-the-bell , entertainment/broadcast-show , facebook
812206398798821 , dene-adams-official , brands/sporting-goods , facebook
8128837281 , lupe-fiasco , celebrities/musician , facebook
81446825757 , ncis-los-angeles , entertainment/broadcast-show , facebook
81512169979 , tom-cruise , celebrities/actor , facebook
81619266009 , discover-los-angeles , place/city , facebook
8164128018 , layla-wwe-universe , celebrities/sport-star , facebook
81781281654 , kevin-durant , celebrities/sport-star , facebook
81783208298 , the-st-regis-san-francisco , brands/accommodation , facebook
81828647162 , shoprite , brands/retail/hypermarkets-supermarkets , ACSIbrands
820008831394816 , hotel-edison , brands/accommodation , facebook
82076426363 , mitchell-ness , brands/sporting-goods , facebook
82081937593 , flyleaf , celebrities/musician , facebook
820882001277849 , coca-cola , brands/beverages/soft-drink , ACSIbrands
8210451787 , linkin-park , celebrities/musician , facebook
8214181538 , jason-aldean , celebrities/singer , facebook
8214706739 , dancing-with-the-stars , entertainment/broadcast-show , facebook
82181114338 , orlando-world-center-marriott , brands/accommodation , facebook
8219388517 , sunsail , brands/travel , facebook
82238028724 , road-runner-sports , brands/retail/sporting-goods-retailers , facebook
82286648475 , musclepharm , brands/beauty , facebook
8232689025 , steve-vai , celebrities/singer , facebook
82414235393 , demarini-sports , brands/sporting-goods , facebook
8245623462 , nba , sport/sport-organization , facebook
82461182837 , evga , brands/electronics/computer , facebook
